,text,_score,_pvalue
875,hết,2.0977413123609674,0.14751691435945552
615,dòng,2.0900985452839045,0.14825650672061205
1998,trừ,2.0900985452839045,0.14825650672061205
717,giảm_giá,2.0900985452839045,0.14825650672061205
549,cẩn_thận,2.0667287363689075,0.15054412738855913
1826,thì,2.0525256930588442,0.1519539265354273
2391,đến,2.0408136216325756,0.15312772329092933
871,hằn,2.0286250586579073,0.15436019921332994
260,bông,2.0286250586579073,0.15436019921332994
410,chậm,2.0286250586579073,0.15436019921332994
1189,mà,1.9775185257981167,0.1596520691694029
1835,thôi,1.96715157203191,0.16075053138142686
1525,pamper,1.96715157203191,0.16075053138142686
729,giữ,1.9056780854059128,0.1674441352531955
928,khoảng,1.8501502717070077,0.17376591788284496
780,hiện,1.8501502717070077,0.17376591788284496
1939,trang,1.8501502717070077,0.17376591788284496
1338,ngắn,1.8501502717070077,0.17376591788284496
328,bữa,1.8501502717070077,0.17376591788284496
1248,mặt_hàng,1.8501502717070077,0.17376591788284496
890,hộ,1.8501502717070077,0.17376591788284496
440,chụp,1.8501502717070077,0.17376591788284496
1455,nsx,1.8501502717070077,0.17376591788284496
1025,kỹ_lưỡng,1.8501502717070077,0.17376591788284496
1438,những,1.8442045987799156,0.17445894106675935
1232,mấy,1.8442045987799156,0.17445894106675935
2446,ướt,1.8442045987799156,0.17445894106675935
1780,thay,1.8442045987799156,0.17445894106675935
1218,mông,1.8442045987799156,0.17445894106675935
993,kèm,1.8249470880748166,0.17672553800527496
1605,quần,1.790671742420017,0.18084433923339435
1928,to,1.7827311121539182,0.18181431891183653
292,bằng,1.7827311121539182,0.18181431891183653
578,da,1.7827311121539182,0.18181431891183653
1425,nhẹ,1.7585264417307576,0.1848084203299616
445,chứ,1.7212576255279215,0.1895312414141745
489,các,1.703554714791282,0.19182375333280619
2172,vẫn,1.703554714791282,0.19182375333280619
1689,size,1.659784138901924,0.1976324715084858
284,bẩn,1.659784138901924,0.1976324715084858
180,ban_ngày,1.659784138901924,0.1976324715084858
547,cần,1.598310652275927,0.2061427803110864
1729,sản_phẩm_chất_lượng,1.598310652275927,0.2061427803110864
616,dù,1.598310652275927,0.2061427803110864
2338,đó,1.598310652275927,0.2061427803110864
2220,xl,1.598310652275927,0.2061427803110864
2332,đêm,1.5913429558895797,0.2071343677914527
408,chất_lượng,1.5903538935658397,0.20727557959257037
1778,thanks,1.5638481019913242,0.21110267248198902
2236,xài,1.5638481019913242,0.21110267248198902
599,dài,1.5638481019913242,0.21110267248198902
1663,sale,1.5615305184199493,0.21144126360034576
2045,tăng,1.5368371656499298,0.2150892013467255
1933,toàn,1.5368371656499298,0.2150892013467255
2408,đỏ,1.5368371656499298,0.2150892013467255
754,gọi,1.5368371656499298,0.2150892013467255
607,dáng,1.5368371656499298,0.2150892013467255
2296,đang,1.5368371656499298,0.2150892013467255
1463,nào,1.5360407315730589,0.2152080977665152
1470,nên,1.501255802875189,0.2204782372083529
853,hơi,1.4988614857837477,0.22084662405204017
1811,thun,1.4753636790239324,0.22450132899996575
1568,phần,1.4753636790239324,0.22450132899996575
2398,để,1.4732271852351355,0.22483720605152946
704,giá_thành,1.4138901923979352,0.2344116711823189
515,cùng,1.4138901923979352,0.2344116711823189
944,khách,1.4004929055276345,0.23664105963526305
1066,là,1.3977259792361831,0.23710468714160082
1511,oke,1.3832750797763815,0.23954406895636243
1732,sản_xuất,1.3524167057719383,0.24485606901950507
2433,đủ,1.3524167057719383,0.24485606901950507
874,hẹn,1.3524167057719383,0.24485606901950507
1485,nước,1.3524167057719383,0.24485606901950507
1282,mở,1.3198441042982365,0.2506200310028652
64,2h,1.300668789694836,0.254091097614352
627,dưới,1.300668789694836,0.254091097614352
2265,xử_lý,1.300668789694836,0.254091097614352
458,coi,1.300668789694836,0.254091097614352
1139,lựa_chọn,1.300668789694836,0.254091097614352
1443,nilong,1.300668789694836,0.254091097614352
885,hồi,1.300668789694836,0.254091097614352
2155,vô,1.300668789694836,0.254091097614352
1166,miễn_phí,1.300668789694836,0.254091097614352
1978,trả_lời,1.300668789694836,0.254091097614352
2407,đọc,1.300668789694836,0.254091097614352
425,chị,1.300668789694836,0.254091097614352
43,2020,1.300668789694836,0.254091097614352
504,có_giá,1.300668789694836,0.254091097614352
431,chồng,1.300668789694836,0.254091097614352
103,50k,1.300668789694836,0.254091097614352
1314,ngoài,1.2938818508006185,0.2553338055494026
673,form,1.290943219145941,0.2558742001375378
749,gần,1.290943219145941,0.2558742001375378
2286,ôm,1.290943219145941,0.2558742001375378
2377,đầy,1.290943219145941,0.2558742001375378
1482,năm,1.290943219145941,0.2558742001375378
2143,và,1.2643676063792275,0.26082597857334383
1201,mã,1.2437681890685712,0.26474606584280724
664,dự_kiến,1.2437681890685712,0.26474606584280724
2077,tệ,1.2294697325199435,0.26751018725325065
802,hoặc,1.2294697325199435,0.26751018725325065
572,cửa_hàng,1.2294697325199435,0.26751018725325065
1346,ngủ,1.2294697325199435,0.26751018725325065
324,bụi,1.2294697325199435,0.26751018725325065
497,cân,1.2294697325199435,0.26751018725325065
565,cục,1.2294697325199435,0.26751018725325065
2327,đã,1.19406435712725,0.27451125770831397
735,goon,1.1679962458939466,0.27981334083340315
2261,xệ,1.1679962458939466,0.27981334083340315
1145,mang,1.1679962458939466,0.27981334083340315
950,khó_chịu,1.1679962458939466,0.27981334083340315
1668,sao,1.1672260810070174,0.2799719400842629
2089,tốt,1.1604197026916925,0.28137851480125176
1095,lưng,1.1562781547474281,0.28223875784527286
574,cực_kì,1.1117786341721003,0.2916956395338117
840,hình_ảnh,1.1117786341721003,0.2916956395338117
1490,nặng,1.1065227592679494,0.29283907444813173
1898,tin_dùng,1.1065227592679494,0.29283907444813173
1977,trả,1.1065227592679494,0.29283907444813173
2282,ít,1.1065227592679494,0.29283907444813173
1076,lâu,1.1032823041339863,0.2935469025620291
1378,nhân_viên,1.1032823041339863,0.2935469025620291
2150,vì,1.0724816928427334,0.30038556227456725
492,cái,1.0506632373433256,0.3053543867986102
539,cảm_giác,1.0450492726419522,0.30665004544602426
2178,vẻ,1.0450492726419522,0.30665004544602426
711,giúp,1.0450492726419522,0.30665004544602426
569,cứng,1.0450492726419522,0.30665004544602426
391,chút,1.0450492726419522,0.30665004544602426
307,bịch,1.0379698965318014,0.3082940907189061
543,cảm_ơn,1.0102130004856384,0.31485181610014923
1562,phải,0.9948560149877668,0.3185584112449353
1053,lon,0.983575786015955,0.3213175938130025
1116,lằn,0.983575786015955,0.3213175938130025
2010,tuổi,0.983575786015955,0.3213175938130025
2041,túi_tiền,0.983575786015955,0.3213175938130025
373,chán,0.983575786015955,0.3213175938130025
310,bọc,0.983575786015955,0.3213175938130025
326,bụng,0.983575786015955,0.3213175938130025
2326,đây,0.9739583967674567,0.3236949463645325
1899,tin_tưởng,0.9336619370184228,0.3339131773950263
407,chất_liệu,0.9257458701507117,0.3359708033636628
2449,ảnh,0.9257458701507117,0.3359708033636628
2020,tâm,0.9257458701507117,0.3359708033636628
2185,vỏ,0.9257458701507117,0.3359708033636628
2031,tích,0.9257458701507117,0.3359708033636628
1024,kỹ_càng,0.9257458701507117,0.3359708033636628
1380,nhãn,0.9257458701507117,0.3359708033636628
765,hai,0.9221022993899578,0.3369235819002207
275,bảo,0.9221022993899578,0.3369235819002207
1131,lớp,0.9221022993899578,0.3369235819002207
357,chiều,0.9221022993899578,0.3369235819002207
1563,phải_chăng,0.9221022993899578,0.3369235819002207
297,bề_mặt,0.9221022993899578,0.3369235819002207
1824,thân_thiện,0.9221022993899578,0.3369235819002207
2154,vón,0.9221022993899578,0.3369235819002207
1569,phẩm,0.8953358712100085,0.3440354217892424
490,cách,0.8606288127639607,0.3535627826317189
542,cảm_thấy,0.8606288127639607,0.3535627826317189
986,kiểu,0.8606288127639607,0.3535627826317189
1652,rộng,0.8606288127639607,0.3535627826317189
1871,thị_trường,0.8606288127639607,0.3535627826317189
6,10,0.8606288127639607,0.3535627826317189
1175,mong_đợi,0.8606288127639607,0.3535627826317189
1923,tiện_lợi,0.8606288127639607,0.3535627826317189
1556,phí,0.8606288127639607,0.3535627826317189
1741,sẽ,0.8286349461759492,0.3626675457424975
701,giá,0.8050735330681629,0.3695807824070736
2424,độ,0.7991553261379635,0.37134603315634374
2437,ơi,0.7991553261379635,0.37134603315634374
1914,tiết_kiệm,0.7991553261379635,0.37134603315634374
624,dơ,0.7991553261379635,0.37134603315634374
2347,đùi,0.7991553261379635,0.37134603315634374
1717,săn,0.7991553261379635,0.37134603315634374
2113,unidry,0.7991553261379635,0.37134603315634374
185,bao_giờ,0.7991553261379635,0.37134603315634374
1496,nếu,0.7942087182665198,0.3728305278525862
183,bao_bì,0.790659460720823,0.3739007935394957
1000,kì,0.7830411765781629,0.3762126506947644
1312,ngon,0.7532432001604807,0.3854513530261061
2202,xa,0.7532432001604807,0.3854513530261061
364,chun,0.7376818395119662,0.3904044809744912
2166,vạch,0.7376818395119662,0.3904044809744912
1156,merries,0.7376818395119662,0.3904044809744912
963,khăn,0.7376818395119662,0.3904044809744912
883,hỏi,0.7376818395119662,0.3904044809744912
2218,xinh,0.7376818395119662,0.3904044809744912
688,ghê,0.7376818395119662,0.3904044809744912
1776,thanh_toán,0.7376818395119662,0.3904044809744912
1431,nhỏ,0.7209023440849849,0.3958480833733117
1707,sx,0.6762083528859691,0.4108954298313029
2457,ẩm,0.6762083528859691,0.4108954298313029
2129,việc,0.6762083528859691,0.4108954298313029
1918,tiểu,0.6762083528859691,0.4108954298313029
1200,mây,0.6762083528859691,0.4108954298313029
887,hồng,0.6762083528859691,0.4108954298313029
248,bình,0.6762083528859691,0.4108954298313029
454,co_giãn,0.6762083528859691,0.4108954298313029
873,hẳn,0.6762083528859691,0.4108954298313029
1150,may,0.6762083528859691,0.4108954298313029
1473,nó,0.6762083528859691,0.4108954298313029
2168,vấn_đề,0.6762083528859691,0.4108954298313029
2308,điện,0.6762083528859691,0.4108954298313029
2141,vui_vẻ,0.6762083528859691,0.4108954298313029
181,ban_đêm,0.6762083528859691,0.4108954298313029
312,bỏ,0.6762083528859691,0.4108954298313029
915,kh,0.6762083528859691,0.4108954298313029
739,gây,0.6762083528859691,0.4108954298313029
2243,xé,0.6762083528859691,0.4108954298313029
226,bàn,0.6599220521491183,0.416587463145097
486,cào,0.6599220521491183,0.416587463145097
509,có_điều,0.6599220521491183,0.416587463145097
1888,thực_tế,0.6599220521491183,0.416587463145097
1453,now,0.6599220521491183,0.416587463145097
618,dùm,0.6599220521491183,0.416587463145097
1436,nhờ,0.6599220521491183,0.416587463145097
337,canh,0.6599220521491183,0.416587463145097
2351,đăng,0.6599220521491183,0.416587463145097
2008,tuyệt_vời,0.6585066095778551,0.4170876618065561
684,ghi,0.6493055978449712,0.42036105586618344
2340,đóng_gói,0.6395241411148543,0.42388316508942425
1162,miếng,0.6236620396261219,0.4296896955865315
1626,rách,0.6236620396261219,0.4296896955865315
2004,tuy,0.6147348662599718,0.433010598764933
727,giới_thiệu,0.6147348662599718,0.433010598764933
720,giấy,0.6147348662599718,0.433010598764933
2030,tí,0.6147348662599718,0.433010598764933
429,chống,0.6147348662599718,0.433010598764933
2167,vải,0.6147348662599718,0.433010598764933
1863,thật_sự,0.6147348662599718,0.433010598764933
1557,phía,0.6147348662599718,0.433010598764933
169,an_tâm,0.6147348662599718,0.433010598764933
2246,xíu,0.6147348662599718,0.433010598764933
2009,tuần,0.6147348662599718,0.433010598764933
779,hiểu,0.6147348662599718,0.433010598764933
145,8kg,0.6147348662599718,0.433010598764933
1340,ngọt,0.6147348662599718,0.433010598764933
2395,đề_nghị,0.6147348662599718,0.433010598764933
2386,đặc_biệt,0.6147348662599718,0.433010598764933
1790,thiết_kế,0.6147348662599718,0.433010598764933
2137,vui,0.6147348662599718,0.433010598764933
537,cải_tiến,0.6147348662599718,0.433010598764933
1072,làm_ăn,0.6147348662599718,0.433010598764933
2375,đầu,0.5992276858157122,0.43887285073278326
641,dễ,0.5992276858157122,0.43887285073278326
609,dây,0.5532613796339747,0.4569881497936569
2209,xem,0.5532613796339747,0.4569881497936569
2197,vừa_vặn,0.5532613796339747,0.4569881497936569
2179,vết,0.5532613796339747,0.4569881497936569
614,dính,0.5532613796339747,0.4569881497936569
1128,lỗi,0.5532613796339747,0.4569881497936569
1908,tiếng,0.5532613796339747,0.4569881497936569
2144,vài,0.5532613796339747,0.4569881497936569
1747,sờ,0.5532613796339747,0.4569881497936569
2107,từng,0.5532613796339747,0.4569881497936569
2067,tầm,0.5532613796339747,0.4569881497936569
2069,tận,0.5532613796339747,0.4569881497936569
2054,tương_đối,0.5532613796339747,0.4569881497936569
1896,tin,0.5532613796339747,0.4569881497936569
2384,đắt,0.5532613796339747,0.4569881497936569
1276,mới,0.55264196913524,0.4572401919194019
807,huggies,0.5523007460620523,0.4573791314888864
1365,nhiệt_tình,0.5523007460620523,0.4573791314888864
272,bạn,0.5523007460620523,0.4573791314888864
2280,êm,0.5523007460620523,0.4573791314888864
1214,móp,0.5523007460620523,0.4573791314888864
567,của,0.548232866675924,0.45904064411260537
416,chắc_chắn,0.544315777784523,0.46064961119519476
1009,kĩ,0.5362205220029199,0.46400329923019845
1269,mỗi,0.5362205220029199,0.46400329923019845
741,gì,0.5058105230622167,0.47695809443637294
1250,mẹ,0.5052779505704007,0.47719017122156504
990,ko,0.49581229879122485,0.48134596374472893
427,chịu,0.4917878930079775,0.48313084853327404
2145,vàng,0.4917878930079775,0.48313084853327404
1244,mặc_dù,0.4917878930079775,0.48313084853327404
1091,lúc_nào,0.4917878930079775,0.48313084853327404
1501,nổi,0.4917878930079775,0.48313084853327404
2182,vị,0.4917878930079775,0.48313084853327404
2404,địa_chỉ,0.4917878930079775,0.48313084853327404
2097,tổng_đài,0.4917878930079775,0.48313084853327404
548,cẩn,0.4917878930079775,0.48313084853327404
773,hi_vọng,0.4917878930079775,0.48313084853327404
1158,minh,0.4917878930079775,0.48313084853327404
924,kho,0.4917878930079775,0.48313084853327404
782,hiện_tại,0.4917878930079775,0.48313084853327404
1,01,0.4917878930079775,0.48313084853327404
796,hoàn_toàn,0.4917878930079775,0.48313084853327404
814,hài,0.4917878930079775,0.48313084853327404
162,ai,0.4917878930079775,0.48313084853327404
395,chơi,0.4917878930079775,0.48313084853327404
1301,nghe,0.4917878930079775,0.48313084853327404
845,hôi,0.4917878930079775,0.48313084853327404
602,dành,0.4917878930079775,0.48313084853327404
1286,mức,0.4917878930079775,0.48313084853327404
2295,đai,0.4917878930079775,0.48313084853327404
369,chuyển,0.4917878930079775,0.48313084853327404
1906,tiếc,0.4917878930079775,0.48313084853327404
964,khả_năng,0.4917878930079775,0.48313084853327404
1837,thông_báo,0.4917878930079775,0.48313084853327404
1221,mùa,0.4917878930079775,0.48313084853327404
1386,nhìn_chung,0.4917878930079775,0.48313084853327404
2430,đợi,0.4917878930079775,0.48313084853327404
1051,lock,0.4917878930079775,0.48313084853327404
1468,nè,0.4917878930079775,0.48313084853327404
2007,tuyệt,0.4917878930079775,0.48313084853327404
247,bì,0.4917878930079775,0.48313084853327404
498,cân_nhắc,0.4917878930079775,0.48313084853327404
42,2019,0.4917878930079775,0.48313084853327404
252,bí,0.4917878930079775,0.48313084853327404
997,kéo,0.4917878930079775,0.48313084853327404
502,còn,0.46871058022329143,0.4935809607200673
562,cộng,0.4668309685092114,0.4944486951646836
1268,mồ_hôi,0.4668309685092114,0.4944486951646836
1488,nắp,0.4668309685092114,0.4944486951646836
677,friso,0.4668309685092114,0.4944486951646836
1686,sinh,0.4668309685092114,0.4944486951646836
