,text,_score,_pvalue
1272,một_chút,0.1271374148914095,0.7214187267693268
1829,thích_hợp,0.1271374148914095,0.7214187267693268
414,chậu,0.1271374148914095,0.7214187267693268
1854,thấp,0.1271374148914095,0.7214187267693268
747,gấp,0.1271374148914095,0.7214187267693268
367,chuyên_nghiệp,0.1271374148914095,0.7214187267693268
928,khoảng,0.1271374148914095,0.7214187267693268
1542,phàn_nàn,0.1271374148914095,0.7214187267693268
328,bữa,0.1271374148914095,0.7214187267693268
723,giặt,0.1271374148914095,0.7214187267693268
1194,màu_sắc,0.1271374148914095,0.7214187267693268
738,gái,0.1271374148914095,0.7214187267693268
1993,trời,0.1271374148914095,0.7214187267693268
2456,ấy,0.1271374148914095,0.7214187267693268
416,chắc_chắn,0.12637575521284666,0.7222197801490804
1754,sữa,0.12419908678614323,0.724524123823411
1402,nhưng,0.11984823174311175,0.7291991527505204
1928,to,0.11447443120641779,0.7351064539785495
433,chỗ,0.11396798859867893,0.7356710845536854
1396,như,0.10620757199667025,0.7445037744457462
1881,thứ,0.09773290884866624,0.7545673829912877
251,bình_thường,0.08945808487563067,0.764867222103909
1899,tin_tưởng,0.08945808487563067,0.764867222103909
920,khi,0.08578476091288842,0.7696059602127241
1562,phải,0.07959301132133713,0.777849708495024
775,hihi,0.0732137753284228,0.7867137402656257
605,dám,0.0732137753284228,0.7867137402656257
2056,tưởng,0.0732137753284228,0.7867137402656257
2185,vỏ,0.0732137753284228,0.7867137402656257
2136,voucher,0.0732137753284228,0.7867137402656257
280,bất_ngờ,0.0732137753284228,0.7867137402656257
1067,làm,0.07290580989706702,0.7871519765568993
802,hoặc,0.07051294198716573,0.7905913963690397
1000,kì,0.0614971281356564,0.8041451266945869
245,bên,0.056147966594756085,0.8126912186950357
1732,sản_xuất,0.05561489788748815,0.8135660539450815
1741,sẽ,0.054769048284919755,0.8149633350263313
1488,nắp,0.044729042437815336,0.8325030487733621
1128,lỗi,0.044729042437815336,0.8325030487733621
2144,vài,0.044729042437815336,0.8325030487733621
2272,yêu_cầu,0.044729042437815336,0.8325030487733621
183,bao_bì,0.03880845456279368,0.8438286211176845
575,cực_kỳ,0.03645290494853351,0.848583226189656
572,cửa_hàng,0.0331390044986668,0.8555503801990529
1077,lâu_dài,0.0331390044986668,0.8555503801990529
1898,tin_dùng,0.029825104048800254,0.8628876669871041
1358,nhau,0.029825104048800254,0.8628876669871041
2141,vui_vẻ,0.027807448943744074,0.8675623111011888
248,bình,0.027807448943744074,0.8675623111011888
2129,việc,0.027807448943744074,0.8675623111011888
1150,may,0.027807448943744074,0.8675623111011888
445,chứ,0.02653100377377908,0.8706102368565906
985,kiểm_tra,0.02651120359893349,0.8706581025459105
1871,thị_trường,0.023197303149066796,0.8789451124970424
1958,trên,0.021773780533164942,0.8826904876493793
688,ghê,0.0198834026992001,0.8878632116484739
2084,tối,0.0198834026992001,0.8878632116484739
2113,unidry,0.01711216127857665,0.8959228750740188
1849,thường_xuyên,0.01711216127857665,0.8959228750740188
1914,tiết_kiệm,0.01711216127857665,0.8959228750740188
185,bao_giờ,0.01711216127857665,0.8959228750740188
1576,phục_vụ,0.01711216127857665,0.8959228750740188
2204,xanh,0.0165695022493334,0.8975771688779491
267,băng_keo,0.0165695022493334,0.8975771688779491
2137,vui,0.0165695022493334,0.8975771688779491
755,gọn,0.0165695022493334,0.8975771688779491
1863,thật_sự,0.0165695022493334,0.8975771688779491
1985,trẻ,0.0165695022493334,0.8975771688779491
2270,yên_tâm,0.015272073419495772,0.9016476460990805
1193,màu,0.015272073419495772,0.9016476460990805
486,cào,0.013255601799466745,0.9083397238716759
2007,tuyệt,0.013255601799466745,0.9083397238716759
814,hài,0.013255601799466745,0.9083397238716759
337,canh,0.013255601799466745,0.9083397238716759
1301,nghe,0.013255601799466745,0.9083397238716759
602,dành,0.013255601799466745,0.9083397238716759
924,kho,0.013255601799466745,0.9083397238716759
773,hi_vọng,0.013255601799466745,0.9083397238716759
1906,tiếc,0.013255601799466745,0.9083397238716759
2150,vì,0.01148954821724581,0.9146387958086668
765,hai,0.010152657110751766,0.9197406673444357
1131,lớp,0.010152657110751766,0.9197406673444357
236,bây_giờ,0.00994170134960005,0.9205760850739486
504,có_giá,0.00994170134960005,0.9205760850739486
1097,lưu,0.00994170134960005,0.9205760850739486
2407,đọc,0.00994170134960005,0.9205760850739486
652,dịp,0.00994170134960005,0.9205760850739486
1818,thái_độ,0.00994170134960005,0.9205760850739486
2405,định,0.00994170134960005,0.9205760850739486
160,ah,0.00994170134960005,0.9205760850739486
2017,tách,0.00994170134960005,0.9205760850739486
64,2h,0.00994170134960005,0.9205760850739486
1166,miễn_phí,0.00994170134960005,0.9205760850739486
647,dị_ứng,0.00994170134960005,0.9205760850739486
2411,đồ,0.00994170134960005,0.9205760850739486
645,dễ_thương,0.00882584403838554,0.92515208175672
1690,siêu,0.0069002415098284794,0.9337977148172973
587,do,0.0069002415098284794,0.9337977148172973
266,băng_dính,0.0066278008997333725,0.9351148573125456
947,khâu,0.0066278008997333725,0.9351148573125456
1645,rằng,0.0066278008997333725,0.9351148573125456
2410,đối_với,0.0066278008997333725,0.9351148573125456
1325,ngày_càng,0.0066278008997333725,0.9351148573125456
12,11,0.0066278008997333725,0.9351148573125456
2087,tốn,0.0066278008997333725,0.9351148573125456
1297,ng,0.0066278008997333725,0.9351148573125456
1649,rỉ,0.0066278008997333725,0.9351148573125456
1740,sẻ,0.0066278008997333725,0.9351148573125456
2184,vọng,0.0066278008997333725,0.9351148573125456
1440,ni,0.0066278008997333725,0.9351148573125456
171,anh,0.0066278008997333725,0.9351148573125456
1403,nhạc,0.0066278008997333725,0.9351148573125456
1715,sét,0.0066278008997333725,0.9351148573125456
803,hsd,0.0066278008997333725,0.9351148573125456
108,56,0.0066278008997333725,0.9351148573125456
2076,tết,0.0066278008997333725,0.9351148573125456
499,câu,0.0066278008997333725,0.9351148573125456
1489,nằm,0.0066278008997333725,0.9351148573125456
1030,l54,0.0066278008997333725,0.9351148573125456
1088,lông,0.0066278008997333725,0.9351148573125456
1143,mai,0.0066278008997333725,0.9351148573125456
1850,thưởng,0.0066278008997333725,0.9351148573125456
355,chiếc,0.0066278008997333725,0.9351148573125456
1870,thị,0.0066278008997333725,0.9351148573125456
1161,miêu_tả,0.0066278008997333725,0.9351148573125456
1171,mom,0.0066278008997333725,0.9351148573125456
908,jumbo,0.0066278008997333725,0.9351148573125456
401,chả,0.0066278008997333725,0.9351148573125456
732,goo,0.0066278008997333725,0.9351148573125456
375,cháu,0.0066278008997333725,0.9351148573125456
574,cực_kì,0.005610424617677797,0.9402920743940718
1602,quấn,0.005610424617677797,0.9402920743940718
1330,người,0.003553872060463442,0.9524627801343512
1825,thêm,0.003338175240496632,0.9539263036363976
393,chút_ít,0.0033139004498666863,0.9540939447163662
772,hi,0.0033139004498666863,0.9540939447163662
2401,đểu,0.0033139004498666863,0.9540939447163662
1859,thẩm_mỹ,0.0033139004498666863,0.9540939447163662
1406,nhạy_cảm,0.0033139004498666863,0.9540939447163662
771,hg,0.0033139004498666863,0.9540939447163662
2253,xước,0.0033139004498666863,0.9540939447163662
392,chút_xíu,0.0033139004498666863,0.9540939447163662
1392,nhúng,0.0033139004498666863,0.9540939447163662
386,chú,0.0033139004498666863,0.9540939447163662
1847,thương_hiệu,0.0033139004498666863,0.9540939447163662
668,enfa,0.0033139004498666863,0.9540939447163662
1956,tránh,0.0033139004498666863,0.9540939447163662
1903,tiêu_dùng,0.0033139004498666863,0.9540939447163662
2263,xốp,0.0033139004498666863,0.9540939447163662
377,chân_thành,0.0033139004498666863,0.9540939447163662
118,62,0.0033139004498666863,0.9540939447163662
783,hiệu,0.0033139004498666863,0.9540939447163662
1959,trình,0.0033139004498666863,0.9540939447163662
2103,tức,0.0033139004498666863,0.9540939447163662
799,hoạ_tiết,0.0033139004498666863,0.9540939447163662
1861,thận,0.0033139004498666863,0.9540939447163662
557,cố_gắng,0.0033139004498666863,0.9540939447163662
2247,xò,0.0033139004498666863,0.9540939447163662
1465,nát,0.0033139004498666863,0.9540939447163662
2065,tất_cả,0.0033139004498666863,0.9540939447163662
1579,pin,0.0033139004498666863,0.9540939447163662
940,khuyễn,0.0033139004498666863,0.9540939447163662
1034,lau,0.0033139004498666863,0.9540939447163662
726,giới,0.0033139004498666863,0.9540939447163662
934,khuyên,0.0033139004498666863,0.9540939447163662
1890,tia,0.0033139004498666863,0.9540939447163662
2170,vầy,0.0033139004498666863,0.9540939447163662
1079,lâu_nay,0.0033139004498666863,0.9540939447163662
713,giải_quyết,0.0033139004498666863,0.9540939447163662
40,20,0.0033139004498666863,0.9540939447163662
1089,lùi,0.0033139004498666863,0.9540939447163662
751,gắn,0.0033139004498666863,0.9540939447163662
2047,tăng_trưởng,0.0033139004498666863,0.9540939447163662
1547,phát_triển,0.0033139004498666863,0.9540939447163662
437,chờ_đợi,0.0033139004498666863,0.9540939447163662
1520,organic,0.0033139004498666863,0.9540939447163662
1510,okay,0.0033139004498666863,0.9540939447163662
2443,ưu_tiên,0.0033139004498666863,0.9540939447163662
435,chớp,0.0033139004498666863,0.9540939447163662
919,khen,0.0033139004498666863,0.9540939447163662
2237,xác_nhận,0.0033139004498666863,0.9540939447163662
1094,lơn,0.0033139004498666863,0.9540939447163662
552,cập_nhật,0.0033139004498666863,0.9540939447163662
2044,tý,0.0033139004498666863,0.9540939447163662
1483,năng,0.0033139004498666863,0.9540939447163662
916,kha_khá,0.0033139004498666863,0.9540939447163662
74,345k,0.0033139004498666863,0.9540939447163662
1638,rút,0.0033139004498666863,0.9540939447163662
1838,thông_minh,0.0033139004498666863,0.9540939447163662
1249,mặt_trời,0.0033139004498666863,0.9540939447163662
2191,vụ,0.0033139004498666863,0.9540939447163662
206,bo,0.0033139004498666863,0.9540939447163662
891,hội,0.0033139004498666863,0.9540939447163662
374,chát,0.0033139004498666863,0.9540939447163662
1192,màng,0.0033139004498666863,0.9540939447163662
1208,mép,0.0033139004498666863,0.9540939447163662
2310,đk,0.0033139004498666863,0.9540939447163662
1745,sốc,0.0033139004498666863,0.9540939447163662
1292,nc,0.0033139004498666863,0.9540939447163662
1209,mê,0.0033139004498666863,0.9540939447163662
1287,nam,0.0033139004498666863,0.9540939447163662
593,dry,0.0033139004498666863,0.9540939447163662
827,háng,0.0033139004498666863,0.9540939447163662
302,bệnh_viện,0.0033139004498666863,0.9540939447163662
2315,đàng_hoàng,0.0033139004498666863,0.9540939447163662
1901,tiêu_chuẩn,0.0033139004498666863,0.9540939447163662
299,bền,0.0033139004498666863,0.9540939447163662
1225,mưa,0.0033139004498666863,0.9540939447163662
879,hệ_thống,0.0033139004498666863,0.9540939447163662
1228,mạng,0.0033139004498666863,0.9540939447163662
1285,mụn,0.0033139004498666863,0.9540939447163662
868,hầm,0.0033139004498666863,0.9540939447163662
255,bò,0.0033139004498666863,0.9540939447163662
1279,mới_toanh,0.0033139004498666863,0.9540939447163662
258,bóc,0.0033139004498666863,0.9540939447163662
865,hả,0.0033139004498666863,0.9540939447163662
1782,thay_đổi,0.0033139004498666863,0.9540939447163662
1240,mắt,0.0033139004498666863,0.9540939447163662
1981,trầy_xước,0.0033139004498666863,0.9540939447163662
579,dai,0.0033139004498666863,0.9540939447163662
1739,sẵn,0.0033139004498666863,0.9540939447163662
2364,đại_lí,0.0033139004498666863,0.9540939447163662
900,hụt,0.0033139004498666863,0.9540939447163662
2273,zalopay,0.0033139004498666863,0.9540939447163662
1376,nhân,0.0033139004498666863,0.9540939447163662
1360,nhiu,0.0033139004498666863,0.9540939447163662
1356,nhanh_nhẹn,0.0033139004498666863,0.9540939447163662
639,dặm,0.0033139004498666863,0.9540939447163662
1348,ngựa,0.0033139004498666863,0.9540939447163662
2283,ít_nhất,0.0033139004498666863,0.9540939447163662
343,care,0.0033139004498666863,0.9540939447163662
2287,ông,0.0033139004498666863,0.9540939447163662
1711,sách,0.0033139004498666863,0.9540939447163662
2011,tuột,0.0033139004498666863,0.9540939447163662
165,ak,0.0033139004498666863,0.9540939447163662
170,and,0.0033139004498666863,0.9540939447163662
2381,đậy,0.0033139004498666863,0.9540939447163662
1332,người_ta,0.0033139004498666863,0.9540939447163662
1309,nghịch,0.0033139004498666863,0.9540939447163662
202,biệt,0.0033139004498666863,0.9540939447163662
1329,ngăn,0.0033139004498666863,0.9540939447163662
1328,ngôi,0.0033139004498666863,0.9540939447163662
1181,ms,0.0033139004498666863,0.9540939447163662
200,bit,0.0033139004498666863,0.9540939447163662
330,bự,0.0033139004498666863,0.9540939447163662
1722,sạc,0.0033139004498666863,0.9540939447163662
1169,mn,0.0033139004498666863,0.9540939447163662
1184,mua_sắm,0.0033139004498666863,0.9540939447163662
1947,trong,0.002462385014301165,0.9604232764680947
1508,nữa,0.0020451760260459736,0.9639290655303384
1569,phẩm,0.0020303569121347524,0.9640598973312897
1085,lòng,0.001686802500606128,0.9672395319087851
725,giống,0.0013786850558460035,0.9703808349257629
1186,muốn,0.0011127250801655515,0.9733894736927491
1300,ngay,0.0010151784560673762,0.9745822103244317
1463,nào,0.0007146707176854776,0.9786724323405733
1260,mọi,0.00018143107891570607,0.9892531108128486
937,khuyến_mại,1.1307354086975285e-05,0.9973170057672329
